"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","OS","Priority","Severity","Summary"
169382,"cnd"," -- Other --","issues","NEW"," ---","Web Pack","2009-07-28 21:42:39","All","P4","blocker","Web Pack"
99872,"soa","Composite Application","tli","NEW"," ---","Load WSDL ports on JBI module - not enough info to choose","2007-04-09 21:14:40","Windows XP","P4","blocker","Load WSDL ports on JBI module - not enough info to choose"
138965,"cnd","Code Model","issues","NEW"," ---","Parser fails on nested template method of template definition","2013-05-07 11:21:24","All","P4","blocker","Parser fails on nested template method of template definition"
23347,"obsolete","externaleditor","issues","NEW"," ---","Could we PLEASE get integration with VI working??? (on Windows)","2008-01-07 20:48:38","Windows ME/2000","P4","blocker","Could we PLEASE get integration with VI working??? (on Windows)"
163357,"serverplugins","Sun Appserver 9","vkraemer","NEW"," ---","adding a server does not honor port change","2010-02-02 06:16:33","All","P4","blocker","adding a server does not honor port change"
94052,"obsolete","visualweb","wjprakash","NEW"," ---","Grid panel background does not appear in browser without children","2007-02-02 19:50:14","Windows XP","P4","blocker","Grid panel background does not appear in browser without children"
132018,"platform","Window System","issues","NEW"," ---","Missing icons in the Customize Toolbars","2010-08-11 13:31:56","All","P4","blocker","Missing icons in the Customize Toolbars"
158497,"ruby","Debugger","issues","NEW"," ---","Traceback -- remove 'ruby-debug-ide' entries","2011-01-28 20:13:02","All","P4","blocker","Traceback -- remove 'ruby-debug-ide' entries"
86011,"uml","Design Center","issues","NEW"," ---","Design Pattern element is displayed as Collaboration on Properties editor and context popup menu","2009-05-25 21:06:26","All","P4","blocker","Design Pattern element is displayed as Collaboration on Properties editor and context popup menu"
125404,"platform","Plugin Manager","lfischmeistr","NEW"," ---","Progress in status line starts at 0%","2014-02-10 14:14:45","All","P4","blocker","Progress in status line starts at 0%"
153912,"utilities","Diff","ovrabec","NEW"," ---","Same height for all buttons.","2014-06-05 12:15:39","All","P4","blocker","Same height for all buttons."
74218,"serverplugins","Sun Appserver 9","vkraemer","NEW"," ---","Delay between choosing valid server and removal of error","2009-05-25 21:05:08","Solaris","P4","blocker","Delay between choosing valid server and removal of error"
114277,"uml","Design Center","issues","NEW"," ---","relationship no long show in  tree view once the previous one deleted","2009-05-25 21:06:26","All","P4","blocker","relationship no long show in  tree view once the previous one deleted"
148118,"serverplugins","Identity","issues","NEW"," ---","Possibly useless catalog.xml files","2008-10-07 14:16:47","All","P4","blocker","Possibly useless catalog.xml files"
57902,"profiler","Base","issues","NEW"," ---","Implement hyperlink-like effect when CTRL pressed over results cell which supports ""Go To Source""","2009-05-25 21:03:39","All","P4","blocker","Implement hyperlink-like effect when CTRL pressed over results cell which supports ""Go To Source"""
170849,"serverplugins","Sun Appserver 9","vkraemer","NEW"," ---","Glassfish Server startup timeout option value ignored","2010-04-28 18:42:00","Linux","P4","blocker","Glassfish Server startup timeout option value ignored"
102121,"soa","BPEL Mapper","slunegov","NEW"," ---","BPEL Mapper: Highligh currently selected variables Visual components","2009-03-02 10:51:09","All","P4","blocker","BPEL Mapper: Highligh currently selected variables Visual components"
139868,"javame","Visual Designer","akorostelev","REOPENED"," ---","Validation in Date Filed custom property editor should be more smart","2008-10-14 10:47:10","All","P4","blocker","Validation in Date Filed custom property editor should be more smart"
25814,"utilities","Properties","JPESKA","STARTED"," ---","{Comment, entry} pairing considers empty lines as comments","2011-09-01 16:00:05","All","P4","blocker","{Comment, entry} pairing considers empty lines as comments"
164781,"ruby","Rails","issues","NEW"," ---","IllegalArgumentException: Port value out of range: -11","2011-01-28 20:13:20","All","P4","blocker","IllegalArgumentException: Port value out of range: -11"
94254,"obsolete","visualweb","sanjaydhamankar","NEW"," ---","WSDL is read only, so the ""paste"" item is not necessary","2007-12-07 16:41:15","Windows XP","P4","blocker","WSDL is read only, so the ""paste"" item is not necessary"
133398,"contrib","Portalpack","satyaranjan","NEW"," ---","alias should not be allowed between events not using qnames","2008-11-07 07:41:21","All","P4","blocker","alias should not be allowed between events not using qnames"
158957,"php","Debugger","obrejla","NEW"," ---","multiple debug dialogues stacked","2011-08-08 07:49:33","Mac OS X","P4","blocker","multiple debug dialogues stacked"
86449,"uml","Diagram Usecase","issues","REOPENED"," ---","some context menu items does not apply to actor element.","2009-11-07 11:17:45","Windows 95/98","P4","blocker","some context menu items does not apply to actor element."
127187,"contrib","Portalpack","chetansanth","NEW"," ---","Portlet library isn't added to the project after creating JSF Portlet","2009-03-17 07:25:41","Windows XP","P4","blocker","Portlet library isn't added to the project after creating JSF Portlet"
154728,"groovy","Grails","mjanicek","NEW"," ---","GSP should be created under views","2012-06-18 09:26:22","All","P4","blocker","GSP should be created under views"
78329,"uml","Design Center","issues","NEW"," ---","Wrong java.rmi.RemoveException in source for EJB2.0:BMP pattern","2009-05-25 21:06:26","All","P4","blocker","Wrong java.rmi.RemoveException in source for EJB2.0:BMP pattern"
116376,"serverplugins","Sun Appserver 9","vkraemer","NEW"," ---","Improve error notification on add server instance wizard page","2009-12-10 12:56:44","All","P4","blocker","Improve error notification on add server instance wizard page"
148690,"ruby","Rails","issues","NEW"," ---","Task window shows 2 warnings and 93 hint warnings for Depot sample","2011-01-28 20:12:38","All","P4","blocker","Task window shows 2 warnings and 93 hint warnings for Depot sample"
60803,"debugger","Code","issues","NEW"," ---","debugger session should be ended when closing a projetc","2005-09-05 09:28:07","All","P4","blocker","debugger session should be ended when closing a projetc"
171741,"connecteddeveloper","Kenai","tstupka","NEW"," ---","""Repository creation failed"" message should be more descriptive","2012-10-18 09:59:09","All","P4","blocker","""Repository creation failed"" message should be more descriptive"
104712,"java","Editor","dbalek","REOPENED"," ---","Code completion popup should abbreviate Types rather than methods/variables","2012-10-26 07:58:11","All","P4","blocker","Code completion popup should abbreviate Types rather than methods/variables"
141676,"debugger","Java","mentlicher","NEW"," ---","Inconsistency between call stack and debugging views","2012-10-10 11:43:31","All","P4","blocker","Inconsistency between call stack and debugging views"
27942,"xml","Catalog","issues","NEW"," ---","Create Catalog DataObject","2009-01-07 13:26:30","Linux","P4","blocker","Create Catalog DataObject"
165941,"versioncontrol","Code","ovrabec","NEW"," ---","History columns order is not saved","2014-06-05 12:20:02","All","P4","blocker","History columns order is not saved"
94760,"obsolete","visualweb","edwingo","NEW"," ---","Calendar: Asterick is display on required calendar when there is no label text in the properties.","2007-02-06 20:31:30","All","P4","blocker","Calendar: Asterick is display on required calendar when there is no label text in the properties."
134914,"serverplugins","Sun Appserver 9","nityad","NEW"," ---","java.lang.NumberFormatException: null","2010-04-28 18:30:20","Windows XP","P4","blocker","java.lang.NumberFormatException: null"
14411,"xml","Text-Edit","issues","NEW"," ---","Escape Selection as CharData or AttValue Actions","2007-09-25 01:33:11","All","P4","blocker","Escape Selection as CharData or AttValue Actions"
160424,"serverplugins","Sun Webserver","issues","NEW"," ---","Geronimo 2.1.3 Server Adapter","2009-03-17 07:18:05","Windows XP","P4","blocker","Geronimo 2.1.3 Server Adapter"
88962,"platform","Text","issues","NEW"," ---","Provide an option for formatting a file newly created from template","2011-09-19 22:09:09","All","P4","blocker","Provide an option for formatting a file newly created from template"
128552,"javame","Visual Designer","kharezlak","REOPENED"," ---","Mobility development: List Screen > Fit policy > TET_WRAP_ON does not work in Screen designer","2009-03-26 15:50:50","Linux","P4","blocker","Mobility development: List Screen > Fit policy > TET_WRAP_ON does not work in Screen designer"
155507,"platform","Outline&TreeTable","mentlicher","NEW"," ---","rendering of OutlineView possibly rendered incorrect when setting rowMargin","2010-10-07 11:33:46","All","P4","blocker","rendering of OutlineView possibly rendered incorrect when setting rowMargin"
78676,"xml","Schema Tools","issues","NEW"," ---","""Profile"" Schema reflecting a specific conforming instance document","2006-06-24 02:41:04","All","P4","blocker","""Profile"" Schema reflecting a specific conforming instance document"
118654,"ruby","Editing","issues","NEW"," ---","off-by-one error on number of characters highlighted for alias","2011-01-28 20:11:03","All","P4","blocker","off-by-one error on number of characters highlighted for alias"
150029,"platform","Window System","issues","NEW"," ---","[65cat]Missing Icons in Customize Toolbar","2010-08-11 13:33:28","Windows XP","P4","blocker","[65cat]Missing Icons in Customize Toolbar"
64713,"platform","Text","issues","NEW"," ---","Support multicolumn editor (a la Emacs follow-mode)","2010-01-12 05:20:43","All","P4","blocker","Support multicolumn editor (a la Emacs follow-mode)"
173612,"ide","UI","issues","NEW"," ---","Non-consistent ellipsis use with menu options","2016-07-13 19:39:19","All","P4","blocker","Non-consistent ellipsis use with menu options"
107678,"obsolete","visualweb","edwingo","NEW"," ---","Error arises if click Finish by configuring EJB's methods","2007-06-21 16:27:59","Windows XP","P4","blocker","Error arises if click Finish by configuring EJB's methods"
143557,"ide","Internal Server","issues","NEW"," ---","Netbeans Web Server","2008-08-12 03:49:34","Windows XP","P4","blocker","Netbeans Web Server"
30982,"xml","Code","issues","NEW"," ---","Inline Catalog FAQ into documentation","2010-02-17 09:08:23","Linux","P4","blocker","Inline Catalog FAQ into documentation"
167124,"cnd","Project","issues","NEW"," ---","Renaming C++ project does not rename makefile.","2014-04-14 14:30:56","Windows XP","P4","blocker","Renaming C++ project does not rename makefile."
96426,"serverplugins","OC4J","mmocnak","NEW"," ---","Typos in a bundle","2008-07-11 11:07:39","All","P4","blocker","Typos in a bundle"
136529,"webservices","Manager","issues","NEW"," ---","By adding a not WSDL local file would be displayed some error message","2008-06-05 09:19:51","All","P4","blocker","By adding a not WSDL local file would be displayed some error message"
17232,"obsolete","antlr","issues","NEW"," ---","nbm","2007-09-17 21:46:48","All","P4","blocker","nbm"
161457,"web","CSS Visual Tools","jstola","NEW"," ---","create rule action should not create new rule inside another rule","2014-10-06 13:27:05","All","P4","blocker","create rule action should not create new rule inside another rule"
91475,"soa","BPEL","slunegov","NEW"," ---","Graphics: Need icons for editing and navigation tools (modes)","2008-03-19 14:18:14","All","P4","blocker","Graphics: Need icons for editing and navigation tools (modes)"
129526,"web","CSS Visual Tools","jstola","NEW"," ---","Css comment inproperly lexed at the end of file","2014-10-06 13:24:59","All","P4","blocker","Css comment inproperly lexed at the end of file"
156030,"obsolete","Facelets 1.1.x","issues","NEW"," ---","Exception: JSP syntax coloring cannot find any provider of context (this is expected to be provided by web module support); instance path = /J2EE/JSPSyntaxColoring/text/html; fileObject = home/camilo/","2013-02-13 10:28:27","All","P4","blocker","Exception: JSP syntax coloring cannot find any provider of context (this is expected to be provided by web module support); instance path = /J2EE/JSPSyntaxColoring/text/html; fileObject = home/camilo/"
82475,"java","Editor","dbalek","NEW"," ---","Fast import should be able to import class form java.lang","2013-09-02 14:22:11","All","P4","blocker","Fast import should be able to import class form java.lang"
121443,"java","Source","sdedic","NEW"," ---","Enumeration literal","2013-09-02 14:22:27","Mac OS X","P4","blocker","Enumeration literal"
151327,"platform","Window System","issues","NEW"," ---","Editor Tabs & Clicking them","2010-08-11 13:33:37","All","P4","blocker","Editor Tabs & Clicking them"
67077,"platform","Window System","saubrecht","NEW"," ---","[50cat] some options for Memory indicator of Netbeans Platform","2011-01-28 14:16:15","Windows XP","P4","blocker","[50cat] some options for Memory indicator of Netbeans Platform"
176024,"web","HTML Editor","mkristofic","NEW"," ---","Html navigator may show weird attributes","2014-10-06 13:26:28","All","P4","blocker","Html navigator may show weird attributes"
110496,"serverplugins","Sun Appserver 9","nityad","NEW"," ---","Implement stopServer() and refreshServer() methods","2010-03-25 13:13:50","All","P4","blocker","Implement stopServer() and refreshServer() methods"
145350,"java","Editor","dbalek","NEW"," ---","Generated constructor does not assign first field","2010-01-11 02:18:55","All","P4","blocker","Generated constructor does not assign first field"
40928,"java","I18N","ralphbenjamin","NEW"," ---","Autogenerated keys' names","2011-11-28 09:21:31","All","P4","blocker","Autogenerated keys' names"
168371,"java","Source","sdedic","NEW"," ---","ClassIndex$SPIListener allows duplicate listener registration, causes performance problem","2013-09-02 14:22:25","All","P4","blocker","ClassIndex$SPIListener allows duplicate listener registration, causes performance problem"
98645,"soa","BPEL Mapper","slunegov","NEW"," ---","BPEL mapper incorrect resizing and painting in maximized window mode","2007-03-22 14:06:57","All","P4","blocker","BPEL mapper incorrect resizing and painting in maximized window mode"
137933,"platform","Quick Search","jhavlin","NEW"," ---","Add popup version of QSearch (without toobar presenter)","2012-05-10 12:45:39","All","P4","blocker","Add popup version of QSearch (without toobar presenter)"
20229,"utilities","Diff","ovrabec","NEW"," ---","Create HTML Diff Visualizer","2014-06-05 12:15:26","All","P4","blocker","Create HTML Diff Visualizer"
162743,"soa","Binding Components","vchellasamy","NEW"," ---","DB binding wizard step description should be modified","2009-04-15 18:13:52","All","P4","blocker","DB binding wizard step description should be modified"
93243,"obsolete","visualweb","gjmurphy","NEW"," ---","unable to see tooltips for several Advanced Data Providers in palette manager","2009-05-25 21:07:17","Windows XP","P4","blocker","unable to see tooltips for several Advanced Data Providers in palette manager"
130633,"platform","Window System","issues","NEW"," ---","DND image not drawn under cursor when dragging minimized window","2010-08-11 13:31:50","All","P4","blocker","DND image not drawn under cursor when dragging minimized window"
157260,"cnd","Remote","vkvashin","NEW"," ---","Gathering Network Neighborhood may use wrong network interface","2010-05-26 11:45:44","Linux","P4","blocker","Gathering Network Neighborhood may use wrong network interface"
84285,"uml","Design Center","issues","NEW"," ---","Apply Pattern wizard allows to set the same class/interface name for many EJB/pattern roles","2009-05-25 21:06:26","Windows ME/2000","P4","blocker","Apply Pattern wizard allows to set the same class/interface name for many EJB/pattern roles"
123866,"installer","NBI","lfischmeistr","NEW"," ---","Main wizard property container is not defined (null)","2014-02-10 14:14:46","All","P4","blocker","Main wizard property container is not defined (null)"
152807,"guibuilder","Code","issues","NEW"," ---","Remove the use of getContentPane()","2008-11-10 13:13:58","All","P4","blocker","Remove the use of getContentPane()"
70583,"db","Code","lfischmeistr","NEW"," ---","[50cat] Make ""New Database Connection"" window non-modal","2013-08-01 12:52:19","Windows XP","P4","blocker","[50cat] Make ""New Database Connection"" window non-modal"
112566,"java","Hints","sdedic","REOPENED"," ---","java.lang.AssertionError: Start offset must be before the end offset. startOffset = 617, endOffset = 608","2016-11-13 06:03:43","Windows Vista","P4","blocker","java.lang.AssertionError: Start offset must be before the end offset. startOffset = 617, endOffset = 608"
146860,"versioncontrol","Subversion","issues","NEW"," ---","[65cat] Wrong window title on SVN Commit","2009-02-19 23:06:42","Windows XP","P4","blocker","[65cat] Wrong window title on SVN Commit"
50427,"contrib","Module Manager","jrechtacek","NEW"," ---","Module categories icons could be improved","2007-05-21 10:49:43","All","P4","blocker","Module categories icons could be improved"
169384,"utilities","Image","JPESKA","NEW"," ---","Image editor","2011-09-01 15:53:10","All","P4","blocker","Image editor"
100205,"debugger","Code","issues","NEW"," ---","Detect projects compiled without debug info","2007-04-06 11:48:31","All","P4","blocker","Detect projects compiled without debug info"
139020,"guibuilder","Code","issues","NEW"," ---","Make preview of position of new component more exact in BoxLayout","2008-07-04 12:16:15","All","P4","blocker","Make preview of position of new component more exact in BoxLayout"
23362,"debugger","Java","issues","NEW"," ---","Change session state names","2005-05-16 10:47:10","All","P4","blocker","Change session state names"
163431,"platform","Window System","issues","NEW"," ---","The Java Native Access module should exposed as a public API.","2009-04-22 20:33:46","All","P4","blocker","The Java Native Access module should exposed as a public API."
94082,"obsolete","visualweb","jimdavidson","NEW"," ---","Changing command property of rowset doesn't update outline rowset representation","2007-02-02 20:22:13","Windows XP","P4","blocker","Changing command property of rowset doesn't update outline rowset representation"
132058,"uml","Diagram Class","issues","NEW"," ---","Overview window is cleared while switching in full screen,","2009-05-25 21:06:26","All","P4","blocker","Overview window is cleared while switching in full screen,"
158503,"guibuilder","Code","issues","NEW"," ---","The combo box height is too small","2009-02-19 20:49:46","Mac OS X","P4","blocker","The combo box height is too small"
86015,"uml","Design Center","issues","NEW"," ---","Bad redraw of participant table after participant deletion","2009-05-25 21:06:26","All","P4","blocker","Bad redraw of participant table after participant deletion"
125433,"javaee","HTTP Monitor","pjiricka","REOPENED"," ---","HTTP Monitor seems to be causing some warnings in output window","2017-09-27 19:50:27","All","P4","blocker","HTTP Monitor seems to be causing some warnings in output window"
153914,"utilities","Diff","ovrabec","NEW"," ---","Localtion of diffed file is truncated incorrectly.","2014-06-05 12:15:28","All","P4","blocker","Localtion of diffed file is truncated incorrectly."
74753,"cnd","Project","issues","NEW"," ---","support GNU Autoconf/Automake bundle","2014-10-07 11:19:33","All","P4","blocker","support GNU Autoconf/Automake bundle"
114353,"obsolete","visualweb","edwingo","NEW"," ---","Message ""not valid"" doesn't disappear after adding valid client JAR","2007-08-31 11:20:17","Windows XP","P4","blocker","Message ""not valid"" doesn't disappear after adding valid client JAR"
148210,"contrib","RemoteFS","remotefs","NEW"," ---","Missing description for ""remotefs-ui"" plugin","2008-09-24 13:26:54","All","P4","blocker","Missing description for ""remotefs-ui"" plugin"
57995,"db","Code","lfischmeistr","NEW"," ---","Add Table action is not atomic","2013-08-01 12:53:19","Windows XP","P4","blocker","Add Table action is not atomic"
170856,"java","Javadoc","jbecicka","NEW"," ---","""Javadoc missing"" for an overridden method","2015-09-09 14:34:55","All","P4","blocker","""Javadoc missing"" for an overridden method"
102295,"webservices","WSIT","mgrebac","NEW"," ---","wsit module should allow cutom headers to be added to message parts","2007-12-06 17:41:20","All","P4","blocker","wsit module should allow cutom headers to be added to message parts"
139938,"uml","Diagram Usecase","issues","NEW"," ---","[65cat] Name layout in Use Case ellipse","2009-05-25 21:06:26","Windows XP","P4","blocker","[65cat] Name layout in Use Case ellipse"
26345,"guibuilder","Code","issues","NEW"," ---","Grouping events according to listener class","2005-10-06 15:24:24","All","P4","blocker","Grouping events according to listener class"
164830,"connecteddeveloper","Hudson","jhavlin","NEW"," ---","UI message issues in Hudson integration","2012-06-14 16:42:56","All","P4","blocker","UI message issues in Hudson integration"
94255,"obsolete","visualweb","markdey","NEW"," ---","RFE: add a 'do not show this anymore' checkbox to the welcome screen.","2007-02-03 03:09:55","Windows XP","P4","blocker","RFE: add a 'do not show this anymore' checkbox to the welcome screen."
133538,"java","Hints","sdedic","REOPENED"," ---","""Add throws""-hint, when implementing a constructor, which throws an exception","2016-07-10 17:38:39","All","P4","blocker","""Add throws""-hint, when implementing a constructor, which throws an exception"
159058,"cnd","Code Model","issues","NEW"," ---","Unresolved value in template specialization","2013-05-07 11:21:04","All","P4","blocker","Unresolved value in template specialization"
86451,"uml","Diagram Usecase","issues","NEW"," ---","UCD - system boundary element would be nice to have","2009-04-02 12:41:53","All","P4","blocker","UCD - system boundary element would be nice to have"
127244,"uml","General","issues","NEW"," ---","Trim leading/trailing blanks when user enters element name","2008-02-12 23:22:08","All","P4","blocker","Trim leading/trailing blanks when user enters element name"
154747,"db","Show Data","lfischmeistr","NEW"," ---","Add ability to save results as SQL cursor","2013-08-01 12:51:51","All","P4","blocker","Add ability to save results as SQL cursor"
78334,"uml","Design Center","issues","NEW"," ---","Should be possible to change project when Apply Design pattern from DP node in Design Center","2009-05-25 21:06:26","Windows XP","P4","blocker","Should be possible to change project when Apply Design pattern from DP node in Design Center"
116430,"uml","Diagram Class","issues","NEW"," ---","in graphic editor can't change visibility to # or ~","2009-05-25 21:06:26","Windows XP","P4","blocker","in graphic editor can't change visibility to # or ~"
148709,"installer","Code","lfischmeistr","NEW"," ---","Open project from Windows Explorer","2016-10-28 21:01:12","Windows XP","P4","blocker","Open project from Windows Explorer"
61159,"debugger","Java","dprusa","NEW"," ---","Green higlighting is not removed when lines are added/removed from source","2009-12-01 14:04:22","All","P4","blocker","Green higlighting is not removed when lines are added/removed from source"
171971,"versioncontrol","Subversion","ovrabec","STARTED"," ---","[68cat] Commit message text area too big","2013-03-20 20:06:30","All","P4","blocker","[68cat] Commit message text area too big"
104756,"java","Source","dbalek","NEW"," ---","Formatting option: omit spaces after commas in generic type parameters","2007-05-24 20:27:25","All","P4","blocker","Formatting option: omit spaces after commas in generic type parameters"
141751,"uml","General","issues","NEW"," ---","[65cat] [uml] Add capability to immediately edit an object when dropped on graphics","2008-08-04 19:49:11","Linux","P4","blocker","[65cat] [uml] Add capability to immediately edit an object when dropped on graphics"
27949,"xml","Catalog","issues","NEW"," ---","Order of mounted catalogs","2007-09-25 01:30:32","Linux","P4","blocker","Order of mounted catalogs"
166075,"soa","BPEL Mapper","lativ","NEW"," ---","Properties node doesn't make sense for the non message variables","2009-05-27 06:56:25","All","P4","blocker","Properties node doesn't make sense for the non message variables"
94761,"obsolete","visualweb","jayashri","NEW"," ---","Radiobutton/Checkbox: Required property does not trigger *, nor ! at runtime after submit","2007-02-06 20:32:30","All","P4","blocker","Radiobutton/Checkbox: Required property does not trigger *, nor ! at runtime after submit"
134918,"javame","Visual Designer","kharezlak","NEW"," ---","Text Font property - preview box too small","2008-05-13 08:48:31","Windows XP","P4","blocker","Text Font property - preview box too small"
14445,"xml","Code","issues","NEW"," ---","Loading resolved entities","2007-09-25 01:31:27","All","P4","blocker","Loading resolved entities"
160491,"php","Editor","obrejla","NEW"," ---","class variables should be collapsible like class methods","2012-04-24 10:09:24","Windows XP","P4","blocker","class variables should be collapsible like class methods"
89135,"web","HTML Editor","mkristofic","NEW"," ---","Auto-format should remove whitespace from end of line","2014-10-06 13:25:17","Windows XP","P4","blocker","Auto-format should remove whitespace from end of line"
128592,"guibuilder","Code","issues","REOPENED"," ---","'NotSerializableException: javax.swing.plaf.synth.SynthComboBoxUI' in log opening form in IDE under GTK L&F","2008-04-30 10:32:52","All","P4","blocker","'NotSerializableException: javax.swing.plaf.synth.SynthComboBoxUI' in log opening form in IDE under GTK L&F"
155515,"guibuilder","Code","issues","NEW"," ---","Swing Enhancement","2009-10-06 23:57:01","Windows XP","P4","blocker","Swing Enhancement"
78677,"xml","Schema Tools","jeri","NEW"," ---","Add an automatic ""can this schema be marshaled option","2006-06-24 03:24:33","All","P4","blocker","Add an automatic ""can this schema be marshaled option"
118738,"javame","Visual Designer","jstola","NEW"," ---","Animate ticker in screen designer","2012-04-16 12:42:55","Windows XP","P4","blocker","Animate ticker in screen designer"
150166,"serverplugins","Infrastructure","issues","NEW"," ---","[65cat] Wrong admin user name or password when refreshing Glassfish","2008-11-18 22:29:12","Windows Vista","P4","blocker","[65cat] Wrong admin user name or password when refreshing Glassfish"
65140,"contrib","Module Manager","jrechtacek","NEW"," ---","add a timestamp (when module was installed)","2007-05-21 10:49:50","All","P4","blocker","add a timestamp (when module was installed)"
174043,"ruby","Rails","issues","NEW"," ---","[68cat] [debug] Debugging doesn't open Output Window","2011-01-28 20:13:39","Linux","P4","blocker","[68cat] [debug] Debugging doesn't open Output Window"
108055,"soa","Composite Application","dararamesh","NEW"," ---","minor graph display problem with external module name","2007-07-10 02:22:40","All","P4","blocker","minor graph display problem with external module name"
143621,"platform","Plugin Manager","lfischmeistr","NEW"," ---","Sum size of plugins for install is sometimes wrong","2014-02-10 14:16:30","All","P4","blocker","Sum size of plugins for install is sometimes wrong"
31602,"contrib","Tasklist","tasklist-issues","NEW"," ---","Allow customization of the toolbar","2006-01-15 20:30:33","All","P4","blocker","Allow customization of the toolbar"
167127,"python","Console","ardavis26","NEW"," ---","Sending code to interactive interpretor","2017-06-22 21:51:28","All","P4","blocker","Sending code to interactive interpretor"
96573,"profiler","Base","issues","NEW"," ---","Show non 100% thread percentage in Performance Snapshots","2007-02-26 14:13:01","All","P4","blocker","Show non 100% thread percentage in Performance Snapshots"
136543,"java","Hints","sdedic","REOPENED"," ---","""Implement All Abstract Methods"" insert import org.openide.filesystems.FileObject; twice","2013-09-02 14:24:51","Windows Vista","P4","blocker","""Implement All Abstract Methods"" insert import org.openide.filesystems.FileObject; twice"
17233,"obsolete","antlr","issues","NEW"," ---","command line options","2007-09-17 21:47:04","All","P4","blocker","command line options"
161475,"connecteddeveloper","Issuetracking Framework","tstupka","NEW"," ---","Provide feedback to user if bugtracking system unrecognized","2012-04-23 12:26:56","All","P4","blocker","Provide feedback to user if bugtracking system unrecognized"
91507,"soa","BPEL","slunegov","NEW"," ---","Need icons for BPEL Process Instances View","2008-03-19 14:18:34","All","P4","blocker","Need icons for BPEL Process Instances View"
129722,"uml","Diagram Class","issues","NEW"," ---","Frames displayed in package element not evenly distributed","2009-05-25 21:06:26","Windows XP","P4","blocker","Frames displayed in package element not evenly distributed"
156074,"cnd","Debugger","mromashova","NEW"," ---","Step Into in Debug menu is disabled","2016-07-06 14:38:26","All","P4","blocker","Step Into in Debug menu is disabled"
82546,"serverplugins","AVK","vkraemer","NEW"," ---","Hard to discover verifier output details","2008-10-30 19:59:07","All","P4","blocker","Hard to discover verifier output details"
121547,"serverplugins","Sun Appserver 9","vkraemer","NEW"," ---","No ""Open in browser"" popup menu item for web application deployed to GlassFish","2010-02-10 11:00:34","Windows XP","P4","blocker","No ""Open in browser"" popup menu item for web application deployed to GlassFish"
