"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","OS","Priority","Severity","Summary"
76277,"obsolete","collab","issues","NEW"," ---","Provide posibility to unshare whole project","2009-06-02 14:49:15","Windows XP","P1","blocker","Provide posibility to unshare whole project"
164686,"versioncontrol","Code","ovrabec","NEW"," ---","Eclipse projects not recognized in Kenai project checkout scan","2014-06-05 12:19:59","All","P1","blocker","Eclipse projects not recognized in Kenai project checkout scan"
137072,"versioncontrol","Subversion","issues","NEW"," ---","Repository browser","2016-10-14 04:30:03","All","P1","blocker","Repository browser"
112358,"ruby","Debugger","issues","NEW"," ---","Make Value field in Local Variables writable","2011-01-28 20:10:47","All","P1","blocker","Make Value field in Local Variables writable"
83912,"uml","Diagram Class","issues","NEW"," ---","ability to create a generic class element having hierarchy argument, in drawing area is requested","2007-03-07 14:05:27","All","P1","blocker","ability to create a generic class element having hierarchy argument, in drawing area is requested"
171434,"contrib","RemoteFS","remotefs","NEW"," ---","sftp: symbolic links are not preserved when uploading","2016-09-24 12:06:45","All","P1","blocker","sftp: symbolic links are not preserved when uploading"
142163,"uml","Diagram Deployment","issues","STARTED"," ---","NB6.5 cannot open deployment diagrams created with 6.0/6.1","2009-02-03 21:08:08","All","P1","blocker","NB6.5 cannot open deployment diagrams created with 6.0/6.1"
118956,"webservices","Code","mkuchtiak","NEW"," ---","Provide Basic Profile Validation facility","2007-10-16 04:53:03","All","P1","blocker","Provide Basic Profile Validation facility"
90340,"java","Source","moonko","NEW"," ---","Editor popup actions invoked in a Java file should make an ElementHandle available","2009-02-03 10:54:02","All","P1","blocker","Editor popup actions invoked in a Java file should make an ElementHandle available"
33768,"obsolete","vcscore","issues","NEW"," ---","Integrate VCS functionality with the new projects infrastructure","2007-01-05 09:54:52","All","P1","blocker","Integrate VCS functionality with the new projects infrastructure"
149185,"javame"," -- Other --","issues","NEW"," ---","SimpleTableModel and TableItem","2008-10-06 13:53:30","All","P1","blocker","SimpleTableModel and TableItem"
123078,"obsolete","visualweb","deva","REOPENED"," ---","IllegalArgumentException: Null values are not allowed.","2011-10-27 06:12:45","All","P1","blocker","IllegalArgumentException: Null values are not allowed."
96329,"platform","Window System","issues","NEW"," ---","Need to be able to undock a TopComponent with placement in main window not just right click and undock","2010-08-11 13:30:02","All","P1","blocker","Need to be able to undock a TopComponent with placement in main window not just right click and undock"
48465,"javaee","Refactoring","issues","NEW"," ---","[60cat] Java refactoring actions should propagate to jsp files as well","2015-07-23 01:06:49","Windows XP","P1","blocker","[60cat] Java refactoring actions should propagate to jsp files as well"
152165,"third-party"," -- Other --","issues","REOPENED"," ---","javax.xml.parsers.FactoryConfigurationError: Provider org.apache.xerces.jaxp.SAXParserFactoryImpl not found","2011-04-26 12:02:07","All","P1","blocker","javax.xml.parsers.FactoryConfigurationError: Provider org.apache.xerces.jaxp.SAXParserFactoryImpl not found"
125223,"obsolete","vcsgeneric","mentlicher","NEW"," ---","CC: Provide Add All functionality","2008-01-14 15:25:46","All","P1","blocker","CC: Provide Add All functionality"
100698,"webservices","Code","mkuchtiak","NEW"," ---","apireview for jaxws APIs","2008-04-14 17:16:03","Windows XP","P1","blocker","apireview for jaxws APIs"
70116,"javaee","EJB","martin_adamek","NEW"," ---","Call EJB from JSP via EJBs wizards and/or auto create scriptlet code","2007-09-17 20:33:00","Windows XP","P1","blocker","Call EJB from JSP via EJBs wizards and/or auto create scriptlet code"
156921,"obsolete","visualweb","pzavadsky","NEW"," ---","Move visualweb modules to autoupdate center","2009-02-19 23:24:38","All","P1","blocker","Move visualweb modules to autoupdate center"
133975,"uml","Diagram Collaboration","issues","NEW"," ---","collaboration diagram ported to NB visual library.","2008-08-14 21:36:36","All","P1","blocker","collaboration diagram ported to NB visual library."
104582,"javaee","Refactoring","issues","NEW"," ---","Migrate EJB refactoring to new Java infrastructure","2008-12-10 11:11:13","All","P1","blocker","Migrate EJB refactoring to new Java infrastructure"
76978,"projects","Libraries","tzezula","NEW"," ---","Project design-time classpath needed","2011-08-31 14:06:29","All","P1","blocker","Project design-time classpath needed"
165222,"versioncontrol","CVS","issues","REOPENED"," ---","Merge sometimes doesn't find changed files","2009-10-07 14:56:38","All","P1","blocker","Merge sometimes doesn't find changed files"
137772,"soa","Composite Application","vchellasamy","NEW"," ---","User should be able to mark transaction boundaries","2008-06-19 19:51:54","All","P1","blocker","User should be able to mark transaction boundaries"
112534,"ruby","Debugger","issues","NEW"," ---","Ability to modify source code while debugging","2011-01-28 20:10:48","All","P1","blocker","Ability to modify source code while debugging"
84158,"xml","Schema Tools","samaresh","NEW"," ---","Enable definition of complex types with base types in Design View","2007-01-10 19:34:53","All","P1","blocker","Enable definition of complex types with base types in Design View"
171781,"groovy","Grails","mjanicek","NEW"," ---","Add disable.auto.recompile to project properties","2013-09-04 09:00:32","All","P1","blocker","Add disable.auto.recompile to project properties"
142197,"obsolete","visualweb","markdey","NEW"," ---","No item 'Enterpsies Java Beans' in 'Services' page for Visual Web JSF EJB 3.0 data binding","2008-08-04 15:31:10","Windows XP","P1","blocker","No item 'Enterpsies Java Beans' in 'Services' page for Visual Web JSF EJB 3.0 data binding"
118957,"webservices","Code","mkuchtiak","NEW"," ---","Provide TCP/SOAP tester facility","2008-04-14 17:16:08","All","P1","blocker","Provide TCP/SOAP tester facility"
90450,"obsolete","visualweb","markdey","NEW"," ---","Visual Web in NetBeans 6","2007-06-18 03:25:03","All","P1","blocker","Visual Web in NetBeans 6"
35154,"serverplugins","Code","issues","NEW"," ---","ColdFusion Support","2011-04-28 12:26:05","All","P1","blocker","ColdFusion Support"
149324,"versioncontrol","ClearCase","issues","NEW"," ---","checkin dialog should use checkout message as default","2008-10-07 08:52:34","Windows XP","P1","blocker","checkin dialog should use checkout message as default"
123394,"webservices","Code","rcruz","NEW"," ---","[jaxws]Use local wsdl in archive at runtime","2009-11-24 10:22:21","All","P1","blocker","[jaxws]Use local wsdl in archive at runtime"
96543,"platform","Text","issues","NEW"," ---","Need a way to get Undo Manager for a NbDocument","2010-01-12 05:20:51","All","P1","blocker","Need a way to get Undo Manager for a NbDocument"
52349,"obsolete","vcscore","issues","NEW"," ---","Create a better interface for VCS commands launch","2006-12-04 21:18:59","All","P1","blocker","Create a better interface for VCS commands launch"
152778,"groovy","Editor","mjanicek","NEW"," ---","[cc] Type inference on method calls","2013-06-26 13:20:53","All","P1","blocker","[cc] Type inference on method calls"
125718,"obsolete","visualweb","mschovanek","NEW"," ---","Regression automated tests","2008-01-23 08:02:38","All","P1","blocker","Regression automated tests"
100730,"webservices","REST","mkuchtiak","NEW"," ---","complete persitence transaction model for database pattern","2013-07-24 08:08:03","Windows XP","P1","blocker","complete persitence transaction model for database pattern"
70905,"obsolete","vcsgeneric","issues","NEW"," ---","Advanced VCS features","2006-03-29 16:16:01","All","P1","blocker","Advanced VCS features"
156994,"java","Hints","sdedic","NEW"," ---","Netbeans' equals() implementation is wrong","2016-08-09 14:14:52","All","P1","blocker","Netbeans' equals() implementation is wrong"
133976,"uml","Diagram Component","issues","NEW"," ---","component diagram ported to NB visual library.","2008-09-10 22:44:13","All","P1","blocker","component diagram ported to NB visual library."
104663,"javame","Visual Designer","kharezlak","NEW"," ---","Use WeakReference in generated code","2008-05-05 09:53:27","All","P1","blocker","Use WeakReference in generated code"
77234,"versioncontrol","Code","ovrabec","NEW"," ---","Integration with bugtracking systems","2014-06-05 12:20:30","All","P1","blocker","Integration with bugtracking systems"
165819,"serverplugins","JBoss","phejl","NEW"," ---","JBoss fails to shut down if configured with a non-standard JNP Port","2011-04-22 05:04:34","All","P1","blocker","JBoss fails to shut down if configured with a non-standard JNP Port"
138726,"javaee","Persistence","abadea","REOPENED"," ---","Takes too long to load the available DB tables when creating new ""Entity class from Database"", with no option to cancel","2016-11-24 20:04:06","All","P1","blocker","Takes too long to load the available DB tables when creating new ""Entity class from Database"", with no option to cancel"
113015,"obsolete","visualweb","markdey","NEW"," ---","RFE: Change the Visual Web design time system to not require bindings for every tag and component in the JSP","2007-08-16 15:39:00","All","P1","blocker","RFE: Change the Visual Web design time system to not require bindings for every tag and component in the JSP"
84274,"uml","General","issues","NEW"," ---","Support non-linear magnification (fish eye view)","2007-10-19 21:12:06","All","P1","blocker","Support non-linear magnification (fish eye view)"
23898,"xml","Text-Edit","issues","NEW"," ---","Show syntax errors in text editor","2007-09-25 01:33:11","Linux","P1","blocker","Show syntax errors in text editor"
171816,"groovy","GSP","mjanicek","NEW"," ---","CC, hints & element recognition for GSP","2013-01-03 15:57:57","All","P1","blocker","CC, hints & element recognition for GSP"
143926,"third-party"," -- Other --","issues","NEW"," ---","Where can I get the source code of java-gj.jar?","2008-08-14 14:29:11","All","P1","blocker","Where can I get the source code of java-gj.jar?"
118958,"webservices","Code","mkuchtiak","NEW"," ---","Need runtime hooks for XML message monitoring","2007-10-16 04:54:36","All","P1","blocker","Need runtime hooks for XML message monitoring"
90456,"java","Editor","dbalek","NEW"," ---","replacement for JavaSettings.getDefault().setParsingErrors(int)","2011-08-31 14:06:43","All","P1","blocker","replacement for JavaSettings.getDefault().setParsingErrors(int)"
35591,"platform","Help System","jhavlin","NEW"," ---","Improve the appearance (icons and visual design) of the help window","2011-09-01 16:04:51","All","P1","blocker","Improve the appearance (icons and visual design) of the help window"
150046,"php","Editor","obrejla","NEW"," ---","Change PHP Lexer to not to be top level language","2012-04-11 14:56:49","All","P1","blocker","Change PHP Lexer to not to be top level language"
123395,"webservices","Code","rcruz","NEW"," ---","[jaxws]Provide a way to customize wsdl in ws/client creation wizard","2007-12-04 22:45:16","All","P1","blocker","[jaxws]Provide a way to customize wsdl in ws/client creation wizard"
97035,"obsolete","languages","issues","NEW"," ---","Embedded languages support needed","2007-03-13 13:29:53","All","P1","blocker","Embedded languages support needed"
55069,"java","Project","tzezula","NEW"," ---","[netbeans-feedback] user needs to configure debugger before debugging","2011-08-31 14:05:42","Windows ME/2000","P1","blocker","[netbeans-feedback] user needs to configure debugger before debugging"
152824,"uml","General","issues","NEW"," ---","able to add tags but unable to search by tag value","2008-11-09 21:23:29","All","P1","blocker","able to add tags but unable to search by tag value"
126862,"webservices","Customization","rcruz","NEW"," ---","Unable to add web service clients to the IDE programatically","2008-02-06 19:46:12","All","P1","blocker","Unable to add web service clients to the IDE programatically"
100784,"java","Freeform","tzezula","NEW"," ---","Generated targets should use encoding","2010-01-11 04:28:53","All","P1","blocker","Generated targets should use encoding"
70955,"platform","Favorites","ovrabec","NEW"," ---","[50cat] Remote File access","2010-10-07 10:59:01","Windows XP","P1","blocker","[50cat] Remote File access"
157581,"java","Project","tzezula","NEW"," ---","Awesome Work","2011-08-31 14:08:30","All","P1","blocker","Awesome Work"
133977,"uml","Diagram Deployment","issues","NEW"," ---","deployment diagram ported to NB visual library.","2009-03-10 09:47:36","All","P1","blocker","deployment diagram ported to NB visual library."
105060,"uml","General Diagram","krichard","NEW"," ---","Graph Library Issues","2008-04-25 19:50:02","All","P1","blocker","Graph Library Issues"
77955,"versioncontrol","CVS library","issues","NEW"," ---","List, Lock command support","2008-05-29 11:39:18","Windows XP","P1","blocker","List, Lock command support"
166642,"serverplugins","GlassFish","vkraemer","NEW"," ---","user settable deployment timeout","2012-11-26 15:55:02","All","P1","blocker","user settable deployment timeout"
167163,"ide","Exceptions Reporter","thurka","NEW"," ---","Support off-line mode","2015-07-10 15:46:47","All","P1","blocker","Support off-line mode"
138943,"platform","Launchers&CLI","lfischmeistr","REOPENED"," ---","Can not open files by double clicking in the OS file manager","2017-02-25 12:32:30","Mac OS X","P1","blocker","Can not open files by double clicking in the OS file manager"
113529,"soa","XSLT","slunegov","NEW"," ---","Contextual relative path support in the XSLT editor","2007-08-24 20:09:55","All","P1","blocker","Contextual relative path support in the XSLT editor"
84733,"javaee","EJB Project","dkonecny","NEW"," ---","use getJavaPlatform() to prevent jdk mismatch issues","2007-11-15 13:55:14","All","P1","blocker","use getJavaPlatform() to prevent jdk mismatch issues"
26841,"xml","Catalog","issues","NEW"," ---","Support URLResolvers and SchemaResolvers","2008-12-05 16:52:18","Windows ME/2000","P1","blocker","Support URLResolvers and SchemaResolvers"
171972,"contrib","Code","hmichel","NEW"," ---","NullPointerException at org.netbeans.modules.showtodos.TodoSourceParsing.parseForAnnotatable","2012-11-05 20:17:15","All","P1","blocker","NullPointerException at org.netbeans.modules.showtodos.TodoSourceParsing.parseForAnnotatable"
144164,"web","HTML Editor","mkristofic","NEW"," ---","formatting options for html/css","2016-10-28 17:45:05","All","P1","blocker","formatting options for html/css"
118959,"webservices","Code","mkuchtiak","NEW"," ---","Simplify JAX-WS Clients","2007-10-16 04:55:12","All","P1","blocker","Simplify JAX-WS Clients"
90689,"uml","Diagram Class","issues","NEW"," ---","allow users to specifiy what to display for operations on class diagram","2009-01-22 10:07:39","All","P1","blocker","allow users to specifiy what to display for operations on class diagram"
36069,"obsolete","vcscore","mentlicher","NEW"," ---","Declare org.nb.[as]pi as the only public packages","2007-01-05 10:18:18","All","P1","blocker","Declare org.nb.[as]pi as the only public packages"
150050,"php","Code","issues","NEW"," ---","PHP model","2010-09-17 05:30:19","All","P1","blocker","PHP model"
123402,"webservices","Code","rcruz","NEW"," ---","Unify  ws client code generation between VWP and Netbeans core","2007-12-04 23:15:58","All","P1","blocker","Unify  ws client code generation between VWP and Netbeans core"
98254,"webservices","Code","vidhya","NEW"," ---","Web Services features for Nb 6.0","2007-06-18 18:13:57","Windows XP","P1","blocker","Web Services features for Nb 6.0"
58115,"versioncontrol","CVS","pkuzel","NEW"," ---","Missing management known CVS roots","2007-09-16 23:26:04","All","P1","blocker","Missing management known CVS roots"
152954,"projects","Generic Projects UI","tstupka","NEW"," ---","Project coloring","2015-04-28 12:19:26","All","P1","blocker","Project coloring"
128575,"ruby","Gems","issues","NEW"," ---","'sudo' (and/or similar tools) integration","2011-01-28 20:11:35","All","P1","blocker","'sudo' (and/or similar tools) integration"
100870,"webservices","Code","rcruz","NEW"," ---","Add operation for both from-java and from-wsdl","2008-04-14 17:13:19","Windows XP","P1","blocker","Add operation for both from-java and from-wsdl"
70961,"editor","Key bindings","sdedic","NEW"," ---","it should be possible to bind a mouse button to an action","2015-01-08 14:14:49","All","P1","blocker","it should be possible to bind a mouse button to an action"
158692,"cnd","Code Model","issues","NEW"," ---","Template unresolved identifier","2013-05-07 11:21:06","Linux","P1","blocker","Template unresolved identifier"
133989,"db","Code","lfischmeistr","NEW"," ---","Database model API","2013-09-04 08:22:55","All","P1","blocker","Database model API"
105267,"javaee","EJB","tako","NEW"," ---","Problem with Remote EJB...","2007-05-31 14:21:04","Windows XP","P1","blocker","Problem with Remote EJB..."
78986,"javaee","EJB","martin_adamek","NEW"," ---","Support multiple business local interfaces","2007-06-18 10:14:59","All","P1","blocker","Support multiple business local interfaces"
167384,"php","Code","issues","NEW"," ---","Control structure goto","2010-09-17 05:30:56","All","P1","blocker","Control structure goto"
138994,"java","I18N","ralphbenjamin","NEW"," ---","Refactoring Improvements for i18n module","2011-11-28 09:21:11","All","P1","blocker","Refactoring Improvements for i18n module"
113559,"xml","XAM","samaresh","NEW"," ---","deprecate creation of non-editable ModelSource APIs","2007-08-23 11:11:19","All","P1","blocker","deprecate creation of non-editable ModelSource APIs"
84734,"javaee","App Client","jungi","NEW"," ---","use getJavaPlatform() to prevent jdk mismatch issues","2006-09-12 20:34:10","All","P1","blocker","use getJavaPlatform() to prevent jdk mismatch issues"
27537,"obsolete","rmi","issues","NEW"," ---","Create RMI Project","2011-08-31 14:05:20","Windows XP","P1","blocker","Create RMI Project"
172400,"contrib","RemoteFS","remotefs","NEW"," ---","Disable the upload confirmation windows","2009-09-16 15:49:57","All","P1","blocker","Disable the upload confirmation windows"
144971,"editor"," -- Other --","mkristofic","NEW"," ---","freemarker coloring and syntax ... - plugin available","2016-07-01 18:25:17","All","P1","blocker","freemarker coloring and syntax ... - plugin available"
118960,"webservices","Code","mkuchtiak","NEW"," ---","Convert plain Java to Webservice","2007-12-12 15:52:05","All","P1","blocker","Convert plain Java to Webservice"
91152,"xml","Schema Tools","issues","NEW"," ---","Smart copy/paste is needed.","2006-12-16 19:23:27","All","P1","blocker","Smart copy/paste is needed."
36653,"obsolete","vcscore","issues","NEW"," ---","Start working on existing module of an application stored in a VCS","2007-01-05 10:40:10","All","P1","blocker","Start working on existing module of an application stored in a VCS"
150084,"editor","CSL (API & infrastructure)","sdedic","NEW"," ---","Allow to show in navigator elements from extended class","2015-01-14 14:07:23","All","P1","blocker","Allow to show in navigator elements from extended class"
123464,"java","Project","tzezula","STARTED"," ---","Improve UI for resolving broken references","2012-07-09 15:31:25","All","P1","blocker","Improve UI for resolving broken references"
98257,"webservices","Code","mkuchtiak","NEW"," ---","Complete service API","2013-07-24 08:08:20","Windows XP","P1","blocker","Complete service API"
58239,"serverplugins","Infrastructure","phejl","NEW"," ---","Handle config file name collisions among different target servers","2009-02-13 20:35:02","All","P1","blocker","Handle config file name collisions among different target servers"
153231,"projects","Autoproject","issues","NEW"," ---","Sharable property storage for automatic projects","2012-06-19 15:47:42","All","P1","blocker","Sharable property storage for automatic projects"
128904,"third-party"," -- Other --","issues","NEW"," ---","Free Marker Support samples crash","2008-03-01 12:26:06","Windows XP","P1","blocker","Free Marker Support samples crash"
101120,"ruby","Debugger","issues","NEW"," ---","Prevent evaluation of process-dangerous method","2011-01-28 20:10:25","All","P1","blocker","Prevent evaluation of process-dangerous method"
71093,"serverplugins","JBoss","lkotouc","STARTED"," ---","Working with the data sources","2007-09-17 21:36:09","All","P1","blocker","Working with the data sources"
159196,"third-party"," -- Other --","anil_raju","NEW"," ---","Yahoo messenger plugin  throws exception","2011-01-14 15:58:46","Windows XP","P1","blocker","Yahoo messenger plugin  throws exception"
133994,"ruby","Platform","issues","NEW"," ---","Terminal Emulator for Ruby","2011-01-28 20:11:53","All","P1","blocker","Terminal Emulator for Ruby"
105518,"profiler","Base","issues","NEW"," ---","Need column for pinpointing methods producing short-lived garbage","2007-06-03 20:36:02","All","P1","blocker","Need column for pinpointing methods producing short-lived garbage"
79680,"uml","General","issues","NEW"," ---","UML undo/redo functionality request","2009-12-25 05:56:22","All","P1","blocker","UML undo/redo functionality request"
167483,"soa","BPEL","slunegov","NEW"," ---","BPEL model has to rollback changes after exception","2011-11-30 16:22:50","All","P1","blocker","BPEL model has to rollback changes after exception"
139219,"profiler","Base","issues","NEW"," ---","MethodInstrumentors' code clean-up","2008-07-08 08:56:18","All","P1","blocker","MethodInstrumentors' code clean-up"
113732,"soa","XSLT","slunegov","NEW"," ---","XSLT mapper has issue of vertical mapping line overlapping that should be fixed","2007-08-27 09:11:50","All","P1","blocker","XSLT mapper has issue of vertical mapping line overlapping that should be fixed"
84735,"javaee","Web Project","dkonecny","NEW"," ---","use getJavaPlatform() to prevent jdk mismatch issues","2011-11-28 08:34:43","All","P1","blocker","use getJavaPlatform() to prevent jdk mismatch issues"
28062,"obsolete","antlr","issues","NEW"," ---","Make module buildable and runnable again","2007-09-17 21:48:13","All","P1","blocker","Make module buildable and runnable again"
172454,"third-party"," -- Other --","issues","NEW"," ---","Using Netbeans to Modify and/or Customize and existing IDM system","2010-04-01 14:50:07","Windows XP","P1","blocker","Using Netbeans to Modify and/or Customize and existing IDM system"
145895,"java","Navigation","tzezula","NEW"," ---","Link in JavaDoc does nothing when JavaDoc is not added","2011-08-31 14:08:10","All","P1","blocker","Link in JavaDoc does nothing when JavaDoc is not added"
118962,"webservices","Code","mkuchtiak","NEW"," ---","Complete sync of java <--> wsdl in WS Designer","2008-01-08 06:54:18","All","P1","blocker","Complete sync of java <--> wsdl in WS Designer"
91425,"uml","Reporting","issues","NEW"," ---","need tree view","2006-12-21 15:32:48","All","P1","blocker","need tree view"
36654,"obsolete","vcscore","issues","NEW"," ---","Start sharing existing local module.","2007-01-05 10:40:11","All","P1","blocker","Start sharing existing local module."
150164,"soa","Composite Application","ksorokin","REOPENED"," ---","GFESB: Build and eventually deploy of projects fail with ""[Fatal Error] catalog.xml:1:1: Premature end of file.""","2010-02-11 20:15:27","Windows 7","P1","blocker","GFESB: Build and eventually deploy of projects fail with ""[Fatal Error] catalog.xml:1:1: Premature end of file."""
123518,"uml","General Diagram","issues","NEW"," ---","Poor performance opening UML diagrams","2008-06-27 19:16:48","All","P1","blocker","Poor performance opening UML diagrams"
98873,"javaee","Code","ppisl","NEW"," ---","A java.lang.RuntimeException exception has occurred","2007-03-26 09:22:50","Windows XP","P1","blocker","A java.lang.RuntimeException exception has occurred"
59043,"platform","Window System","issues","NEW"," ---","[multivie] Need real support for multiple editors in multiview","2010-04-08 11:59:33","All","P1","blocker","[multivie] Need real support for multiple editors in multiview"
153778,"third-party"," -- Other --","issues","NEW"," ---","NullPointerException at com.icesoft.faces.component.ext.HtmlDataTableDesignInfo.linkBeans","2011-05-14 18:50:02","All","P1","blocker","NullPointerException at com.icesoft.faces.component.ext.HtmlDataTableDesignInfo.linkBeans"
129987,"guibuilder","Code","issues","NEW"," ---","Gui Builder should learn something from JFormDesigner!","2008-04-28 10:04:32","All","P1","blocker","Gui Builder should learn something from JFormDesigner!"
101860,"soa"," -- Other --","vchellasamy","NEW"," ---","Edit web service attributes: Replace ""Project not supported"" with something useful","2007-08-28 03:26:11","Windows XP","P1","blocker","Edit web service attributes: Replace ""Project not supported"" with something useful"
71545,"editor","Options","mkristofic","NEW"," ---","Basic Option ""Expand tabs to Spaces"" does not work as expected","2013-06-11 19:04:50","All","P1","blocker","Basic Option ""Expand tabs to Spaces"" does not work as expected"
159298,"serverplugins","WebSphere","issues","NEW"," ---","CMP Entity bean mapping Websphere 6.1","2009-03-04 11:18:48","All","P1","blocker","CMP Entity bean mapping Websphere 6.1"
134005,"uml","General Diagram","issues","REOPENED"," ---","visual library enhancements to support UML","2008-06-27 19:17:10","All","P1","blocker","visual library enhancements to support UML"
105819,"profiler","Base","issues","NEW"," ---","Provide ability to use Stopwatch Profiling Points without any instrumentation","2009-05-25 21:03:39","All","P1","blocker","Provide ability to use Stopwatch Profiling Points without any instrumentation"
80015,"javaee","Code","pjiricka","NEW"," ---","Umbrella issue for DD model issues affecting Sun Appsever plugin","2006-07-11 22:05:47","All","P1","blocker","Umbrella issue for DD model issues affecting Sun Appsever plugin"
167569,"contrib","RemoteFS","remotefs","NEW"," ---","Require Eclipse RSE like feature.","2011-01-10 16:48:17","All","P1","blocker","Require Eclipse RSE like feature."
139310,"www","Builds & Repositories","pgebauer","NEW"," ---","User-managed repositories","2011-02-08 14:12:21","All","P1","blocker","User-managed repositories"
113975,"xml","Schema Tools","sonali","NEW"," ---","Move file by drag-n-drop should be more user friendly.","2007-09-20 19:09:22","Windows XP","P1","blocker","Move file by drag-n-drop should be more user friendly."
85705,"uml","Project","issues","NEW"," ---","objects from java.lang package should be created as datatypes in appropriate package","2006-09-25 17:37:56","All","P1","blocker","objects from java.lang package should be created as datatypes in appropriate package"
28140,"obsolete","xtest","issues","NEW"," ---","PES: Allow to structure test results on web by Departments and then by Teams","2006-12-04 08:45:14","All","P1","blocker","PES: Allow to structure test results on web by Departments and then by Teams"
173157,"versioncontrol","Subversion","issues","NEW"," ---","Run recursive refresh after IDE restart","2009-11-02 12:42:36","All","P1","blocker","Run recursive refresh after IDE restart"
147080,"ruby","Rake","issues","NEW"," ---","Write properties file with Rake tasks by Ruby script","2011-01-28 20:12:33","All","P1","blocker","Write properties file with Rake tasks by Ruby script"
118963,"webservices","Code","mkuchtiak","NEW"," ---","Create a web service from XML schema","2007-10-16 04:57:07","All","P1","blocker","Create a web service from XML schema"
92964,"soa","XSLT","issues","NEW"," ---","Umbrella issue for Gavotte","2007-02-15 17:34:13","All","P1","blocker","Umbrella issue for Gavotte"
36655,"obsolete","vcscore","issues","NEW"," ---","Share application sources and IDE settings separately","2007-03-27 00:13:20","All","P1","blocker","Share application sources and IDE settings separately"
150347,"javaee","Code","issues","NEW"," ---","Some of Insert Code actions are missing on Gf v3","2009-02-19 23:26:06","All","P1","blocker","Some of Insert Code actions are missing on Gf v3"
123664,"obsolete","languages","martin_adamek","NEW"," ---","python support","2009-01-07 18:20:01","All","P1","blocker","python support"
98954,"obsolete","languages","issues","NEW"," ---","Linked javascripts snipets are not included to the javascript parser","2009-03-25 15:39:30","All","P1","blocker","Linked javascripts snipets are not included to the javascript parser"
59244,"projects","Libraries","tzezula","NEW"," ---","Warn user when adding folder with JAR files","2011-08-31 14:05:55","All","P1","blocker","Warn user when adding folder with JAR files"
